url,campus,semester,title,credit,department,instructor,times,room,additional_info,misc_links
https://www.haverford.edu//academics/single?id=BENVSB397001l&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Sr Seminar Environment Studies,1.00,Environmental Studies,"Dhillon,Carla M.","W 01:10pm-04:00pm
",,"Class Number: 1509
This capstone Environmental Studies course is designed to allow Environmental Studies seniors to actively engage in environmental problem solving. Students bring the perspectives and skills gained from their ENVS focus area and from their preparatory work in the major/minor to collaborate on interdisciplinary projects
Enrollment Cap:12;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Senior ENVS Majors,
ENVS Minors"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BENVSB403001b&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Independent Study,1.00,Environmental Studies,"Grossman,Sara J.",,,"Class Number: 1510
"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BENVSB403002&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Independent Study,1.00,Environmental Studies,"Dhillon,Carla M.",,,"Class Number: 2290
"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BENVSB403003&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Independent Study,0.50,Environmental Studies,"Dhillon,Carla M.",,,"Class Number: 2639
"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB001001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Elementary French,1.00,French and French Studies,"Ragueneau Wells,Corine","MWF 08:10am-09:00am
TTh 07:55am-08:45am
",,"Class Number: 1315
The speaking and understanding of French are emphasized particularly during the first semester, and written competence is stressed as well in semester II. The work includes intensive oral practice sessions. The course meets five hours a week in non-intensive sections. This is a year-long course and students must register for both semesters.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 18; Freshmen Spaces: 15;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery:
Placement Exam; Freshman; Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB001002d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Elementary French,1.00,French and French Studies,"Ragueneau Wells,Corine","MWF 09:10am-10:00am
TTh 08:55am-09:45am
",,"Class Number: 1316
The speaking and understanding of French are emphasized particularly during the first semester, and written competence is stressed as well in semester II. The work includes intensive oral practice sessions. The course meets five hours a week in non-intensive sections. This is a year-long course and students must register for both semesters.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 18; Freshmen Spaces: 15;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery:
Placement Exam; Freshman; Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB001003c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Elementary French,1.00,French and French Studies,"Suaudeau,Julien","MWF 10:10am-11:00am
TTh 09:55am-10:45am
",,"Class Number: 1317
The speaking and understanding of French are emphasized particularly during the first semester, and written competence is stressed as well in semester II. The work includes intensive oral practice sessions. The course meets five hours a week in non-intensive sections. This is a year-long course and students must register for both semesters.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 18; Freshmen Spaces: 15;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery:
Placement Exam; Freshman; Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB001IN001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intensive Elementary French,1.50,French and French Studies,"Peysson-Zeiss,Agnès","MWF 10:10am-11:00am
TTh 09:55am-10:45am
M 06:40pm-07:30pm
TW 00:00am-00:00am
",,"Class Number: 1318
French 001 Intensive Elementary is the first half of a two-semester beginning sequence designed to help students attain a level of proficiency to function comfortably in a French-speaking environment.  It is both speaking-intensive (through pair work, group work and drills) and writing-intensive (through blogs and essays). In drill sessions, students develop the ability to speak and understand increasingly well through songs, skits, debates, and a variety of activities. The course meets nine hours per week.
Approach: Course does not meet an Approach;  Haverford: Humanities (HU)  ( )
Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Placement Exam; In
addition to the regular lecture meeting M-F, this class will meet for
an additional 4 hours; Monday nights from 6:40-7:30pm and TWTh for an
hour with TAs, time TBD.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB003001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intermediate French,1.00,French and French Studies,"Mahuzier,Brigitte","MWF 09:10am-10:00am
WTh 00:00am-00:00am
",,"Class Number: 1319
The emphasis on speaking, understanding, and writing French is continued; texts from French literature and cultural media are read; and short papers are written in French. Students regularly attend supplementary oral practice sessions. The course meets in non-intensive (three hours a week) sections that are supplemented by an extra hour per week with an assistant. This is a year-long course.  Prerequisite: FREN B002 or placement required.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Placement Exam;
Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB003002d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intermediate French,1.00,French and French Studies,"Suaudeau,Julien","MWF 11:10am-12:00pm
WTh 00:00am-00:00am
",,"Class Number: 1320
The emphasis on speaking, understanding, and writing French is continued; texts from French literature and cultural media are read; and short papers are written in French. Students regularly attend supplementary oral practice sessions. The course meets in non-intensive (three hours a week) sections that are supplemented by an extra hour per week with an assistant. This is a year-long course.  Prerequisite: FREN B002 or placement required.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Placement Exam;
Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB005001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intensive Intermediate French,1.50,French and French Studies,"Peysson-Zeiss,Agnès","MWF 12:10pm-01:00pm
TTh 00:00am-00:00am
",,"Class Number: 1321
The emphasis on speaking and understanding French is continued; literary and cultural texts are read and increasingly longer papers are written in French. In addition to three class meetings a week, students develop their skills in group sessions with the professors and in oral practice hours with assistants. Students use internet resources regularly. This course prepares students to take 102 or 105 in semester II. Open only to graduates of Intensive Elementary French or to students placed by the department. Students who did not complete Intensive Elementary French must take either 102 or 105 to receive language credit.  Two additional hours of instruction outside class time required. Additional meeting hours on Tuesday and Thursday will be scheduled according to students availability. Prerequisite: FREN B002IN (intensive) or Placement exam. Approach: Course does not meet an Approach
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Questionnaire/Lottery; Placement Exam; Permission of Instructor;
Senior; Junior; Class will meet for an extra hour with Professor on
Tuesdays; and one hour on Thursday with a TA.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB005002d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intensive Intermediate French,1.50,French and French Studies,"Armstrong,Penny","MWF 09:10am-10:00am
TTh 00:00am-00:00am
",,"Class Number: 1322
The emphasis on speaking and understanding French is continued; literary and cultural texts are read and increasingly longer papers are written in French. In addition to three class meetings a week, students develop their skills in group sessions with the professors and in oral practice hours with assistants. Students use internet resources regularly. This course prepares students to take 102 or 105 in semester II. Open only to graduates of Intensive Elementary French or to students placed by the department. Students who did not complete Intensive Elementary French must take either 102 or 105 to receive language credit.  Two additional hours of instruction outside class time required. Additional meeting hours on Tuesday and Thursday will be scheduled according to students availability. Prerequisite: FREN B002IN (intensive) or Placement exam. Approach: Course does not meet an Approach
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Questionnaire/Lottery; Placement Exam; Permission of Instructor;
Senior; Junior; Class will meet for an extra hour with Professor on
Tuesdays; and one hour on Thursday with a TA.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB101001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Intro à l'analyse litt/cult I,1.00,French and French Studies,"Le Menthéour,Rudy","MWF 12:10pm-01:00pm
",,"Class Number: 1323
Presentation of essential problems in literary and cultural analysis by close reading of works selected from various periods and genres and by analysis of voice and image in French writing and film from female and male authors in Metropolitan France, Africa, and other Francophone regions. Participation in discussion and practice in written and oral expression are emphasized, as are grammar review and exercises. This is a writing intensive course. Prerequisites: FREN B004, placement, or permission of instructor.
Approach: Cross-Cultural Analysis (CC), Critical Interpretation (CI);  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB201001e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,"Le Chevalier,la dame,le prêtre",1.00,French and French Studies,"Armstrong,Penny","TTh 09:55am-11:15am
",,"Class Number: 1324
Using literary texts, historical documents and letters as a mirror of the social classes that they address, this interdisciplinary course studies the principal preoccupations of secular and religious female and male authors in France and Norman England from the eleventh century through the fifteenth. Selected works from epic, lais, roman courtois, fabliaux, theater, letters, and contemporary biography are read in modern French translation. Prerequisite: FREN 102 or 105.
Approach: Critical Interpretation (CI), Inquiry into the Past (IP);  Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB214001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,French Theater Workshop,1.00,French and French Studies,"Delpech,Emmanuelle","TTh 12:55pm-02:15pm
",,"Class Number: 1325
How do we best learn a language? By speaking it and by being completely immersed in it. We also learn best when we play. When we have fun and are creative. This workshop will immerse the students in a French only speaking class and they will practice French on their feet. Students will be invited to improvise in French, to create little scenes in French and finally to work on a scene or a monologue from the French repertoire. The class will start with teaching very specific theatrical skills to push the students not only in their ability to speak French but also to act! This will enhance their confidence in speaking, thinking and performing in French, which will lead them to a better mastery of the language.
Approach: Cross-Cultural Analysis (CC); 
 Enrollment Cap: 12;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Sophomore;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB299001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,"Littérature,Histoire,Société",1.00,French and French Studies,"Mahuzier,Brigitte","MWF 11:10am-12:00pm
",,"Class Number: 1326
A study of the language and political, social and ethical messages of literary texts whose authors were ""engagés"" in the conflicts, wars and revolutions that shook French society from the advent of the 1789 Revolution to the First World War. This course is taught in French.
Approach: Critical Interpretation (CI), Inquiry into the Past (IP), Writing Attentive;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB306001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Libertinage et subversion,1.00,French and French Studies,"Le Menthéour,Rudy","W 01:10pm-04:00pm
",,"Class Number: 1327
The libertine movement of the 18th century has long been condemned for moral reasons or considered of minor importance when compared to the Enlightenment. Yet, the right to happiness (‘droit au bonheur’) celebrated by the so-called ‘Philosophes’ implies a duty to experience pleasure (‘devoir de jouir’). This is what the libertine writers promoted. The libertine movement thus does not confine itself to literature, but also involves a dimension of social subversion. This course will allow you to understand Charles Baudelaire’s enigmatic comment: “the Revolution was made by voluptuaries.” Prerequisite: two 200-level courses or permission of instructor. Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB398001a&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Senior Conference,1.00,French and French Studies,"Armstrong,Penny","Th 01:10pm-04:00pm
",,"Class Number: 1328
A weekly seminar examining major French and Francophone literary texts and the interpretive problems they raise. Theoretical texts will encourage students to think beyond traditional literary categories and disciplinary boundaries and to interrogate issues such as cultural memory, political and moral subversion, etc. This course prepares students for the second semester of their Senior Experience, during which those not writing a thesis are expected to choose a 300-level course and write a long research paper, the Senior Essay. Course will be taught at Haverford in years when it is not taught at Bryn Mawr Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB403001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Work,1.00,French and French Studies,"Armstrong,Penny",,,"Class Number: 1329
 Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB403002e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Work,1.00,French and French Studies,"Mahuzier,Brigitte",,,"Class Number: 1330
 Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB403003e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Work,1.00,French and French Studies,"Le Menthéour,Rudy",,,"Class Number: 1331
 Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB403004c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Work,1.00,French and French Studies,"Suaudeau,Julien",,,"Class Number: 1332
 Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB403005a&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Work,1.00,French and French Studies,"Peysson-Zeiss,Agnès",,,"Class Number: 1333
 Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB425001c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Translation Praxis,0.50,Praxis Program,"Peysson-Zeiss,Agnès",,,"Class Number: 2602
This Praxis course partners with advocacy organizations to help translate documents from French into English. Topics and projects varies.; Through this partnership, students will translate documents dealing Congolese political events that will sent to be archived by the Library of Congress. Through this partnership, students will learn about the ethics and practice of translation as well as find out more about the works of NGOs.
The course is a continuation of a project that was started with the
Maman Shujaa Center in the DR Congo. This seminar will meet one hour
per week (TBA).  This course is open to  sophomore and above and who
have advanced French speaking skills.   Students can pre-register for
this course with special permission from the instructor, who is
currently on leave but available by email. (apeyssonze@brynmawr.edu)  
Prior to Friday, April 26th, students should complete the application
for the course using this link: https://brynmawr.qualtrics.com/jfe/form/SV_0CW6dgQKMVpQMOp.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BFRENB672001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Baudelaire,1.00,French and French Studies,"Mahuzier,Brigitte",,,"Class Number: 1123
","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB101001j&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,How the Earth Works,1.00,Environmental Studies,"Weil,Arlo Brandon","MWF 09:10am-10:00am
T 01:10pm-04:00pm
",,"Class Number: 1071
An introduction to the study of planet Earth—the materials of which it is made, the forces that shape its surface and interior, the relationship of geological processes to people, and the application of geological knowledge to the search for useful materials. Laboratory and fieldwork focus on learning the tools for geological investigations and applying them to the local area and selected areas around the world. Three lectures and one afternoon of laboratory or fieldwork a week. One required one-day field trip on a weekend.
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: C: Physical and Natural Processes (C), Natural Science (NA)
Enrollment Cap: 20; Freshmen Spaces: 10;   If the course exceeds the
enrollment cap the following criteria will be used for the lottery:
Freshman; Sophomore; Junior;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB101002j&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,How the Earth Works,1.00,Environmental Studies,"Weil,Arlo Brandon","MWF 09:10am-10:00am
W 01:10pm-04:00pm
",,"Class Number: 1072
An introduction to the study of planet Earth—the materials of which it is made, the forces that shape its surface and interior, the relationship of geological processes to people, and the application of geological knowledge to the search for useful materials. Laboratory and fieldwork focus on learning the tools for geological investigations and applying them to the local area and selected areas around the world. Three lectures and one afternoon of laboratory or fieldwork a week. One required one-day field trip on a weekend.
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: C: Physical and Natural Processes (C), Natural Science (NA)
  Enrollment Limit: 20; Freshmen Spaces: 10;  Enrollment Criteria:
Freshman; Sophomore; Junior;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB101003j&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,How the Earth Works,1.00,Environmental Studies,"Weil,Arlo Brandon","MWF 09:10am-10:00am
Th 01:10pm-04:00pm
",,"Class Number: 1073
An introduction to the study of planet Earth—the materials of which it is made, the forces that shape its surface and interior, the relationship of geological processes to people, and the application of geological knowledge to the search for useful materials. Laboratory and fieldwork focus on learning the tools for geological investigations and applying them to the local area and selected areas around the world. Three lectures and one afternoon of laboratory or fieldwork a week. One required one-day field trip on a weekend.
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: C: Physical and Natural Processes (C), Natural Science (NA)
Enrollment Limit: 20; Freshmen Spaces: 10;  Enrollment Criteria:
Freshman; Sophomore; Junior;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB202001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=8&orig_per_page=50,Bryn Mawr,Fall 2019,Mineralogy/Crystal Chemistry,1.00,Geoarchaeology,"Cull-Hearth,Selby","MWF 10:10am-11:00am
W 01:10pm-04:00pm
",,"Class Number: 1081
The crystal chemistry of representative minerals as well as the relationship between the physical properties of minerals and their structures and chemical compositions. Emphasis is placed on mineral identification and interpretation.  The occurrence and petrography of typical mineral associations and rocks is also covered. Lecture three hours, laboratory at least three hours a week. One required field trip on a weekend. Prerequisite: introductory course in Geology or Chemistry (both recommended, one required).
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: C: Physical and Natural Processes (C), Natural Science (NA)
Enrollment Cap: 20;   If the course exceeds the enrollment cap the
following criteria will be used for the lottery:: Permission of Instructor;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB203001k&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=9&orig_per_page=50,Bryn Mawr,Fall 2019,Biosphere Through Time,1.00,Biochemistry and Molecular Biology,"Marenco,Pedro J.","TTh 12:55pm-02:15pm
M 01:10pm-04:00pm
",,"Class Number: 1074
We will explore how the Earth-life system has evolved through time by studying the interactions between life, climate, and tectonic processes.  During the lab component of the course, we will study important fossil groups to better understand their paleoecology and roles in the Earth-life system. Prerequisite: GEOL B101
Approach: Scientific Investigation (SI), Writing Intensive;  Haverford: Natural Science (NA)  ( )
Enrollment Cap: 15;   If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Sophomore; Junior; Senior;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB299001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=9&orig_per_page=50,Bryn Mawr,Fall 2019,Geology Field Short Course,0.50,Geology,"Marenco,Pedro J.",,,"Class Number: 1088
Geology majors choosing to participate in the annual Fall- or Spring-Break Geology Department Field Trip must enroll in GEOL B299. Enrollment in this class does not guarantee a spot on the field trip.  Several pre-trip class meetings help maximize student engagement on the trip by providing a forum for discussing the assigned readings. During the week-long field trip, students are exposed to geologic field methods while visiting sites that exemplify different geology from that at sites near campus. Geologic methods introduced include proper field note-taking, mapping and measuring geologic structures, and interpreting geologic history. Culminating work introduces students to geologic illustration and report writing. A passing grade requires full participation and engagement by the student before, during and after the field trip.  At least one post-trip meeting is held on campus to synthesize the material covered, and to go over students’ final reports.  Prerequisite: GEOL B101, B102 or B103; and GEOL B202, B203, B204 or B205.
Approach: Scientific Investigation (SI);  Haverford: C: Physical and Natural Processes (C), Natural Science (NA)
Enrollment Cap: 20; If the course exceeds the enrollment cap the
following criteria will be used for the lottery:  Major/Minor/Concentration","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB350001e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=9&orig_per_page=50,Bryn Mawr,Fall 2019,Adv Topics in Geology-Planetary Geology,1.00,Geology,"Cull-Hearth,Selby","TTh 09:55am-11:15am
",,"Class Number: 1087
This is a topics course.  Course content varies.  Recent topics include Carbonate Petrology, Appalachian Geology, Advanced Evolution, The Snowball Controversy, and Climate Change.; Current topic description: The course examines the geology of solid bodies of the Solar System, including terrestrial planets, icy moons of gas giants, asteroids, and comets. We will review the formation of Solar System, and trace subsequent chemical and structural evolution of major planetary bodies. Students examine data from recent/ongoing space missions and read/critique literature on major controversies in planetary science. Prerequisites: Geo 101 or 102, and at least one 200-level GEO course, or professor approval. Haverford: Natural Science (NA)  ( )
Enrollment Cap: 15;   If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BGEOLB398001c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=9&orig_per_page=50,Bryn Mawr,Fall 2019,Senior Thesis,1.00,Geology,"Barber,Don",,,"Class Number: 1083
At the discretion of the department faculty, rising seniors may undertake an independent thesis project in addition to mandatory full participation in the senior capstone seminar.   This student thesis is conducted under the supervision of a faculty advisor(s).  The undertaking of a thesis is modeled after a Master's thesis project, but is scaled down for the shorter time frame (one versus two years) and educational level of a senior undergraduate student.  The thesis project plan is initially developed, and agreed upon by conference between the supervising faculty member(s) and the student.   Most of the research is conducted independently by the student.  The advisor serves as a source of ideas concerning scientific literature, methodologies, and financial support.  The advisor may visit and inspect the research sites, laboratory or model, and offer advice on how the research should be conducted or modified.","Departmental Homepage
Book Prices
"
